x        y        z        latitude        longitude         altitude         
-48.63680741  -65.44079143  0.00000000  39.47149340  115.62415486  0.00000000  
-48.85354527  -65.49187825  0.00000000  39.47149291  115.62415235  0.00000000  
-49.09435148  -65.54148748  0.00000000  39.47149243  115.62414956  0.00000000  
-49.31093683  -65.58258552  0.00000000  39.47149203  115.62414705  0.00000000  
-49.55162443  -65.62442569  0.00000000  39.47149162  115.62414426  0.00000000  
-49.76812506  -65.65997441  0.00000000  39.47149127  115.62414175  0.00000000  
-50.00955424  -65.69403240  0.00000000  39.47149093  115.62413895  0.00000000  
-50.22763969  -65.72067593  0.00000000  39.47149066  115.62413642  0.00000000  
-50.47235712  -65.74469260  0.00000000  39.47149041  115.62413358  0.00000000  
-50.78936436  -65.76982577  0.00000000  39.47149014  115.62412990  0.00000000  
-51.00808971  -65.78202793  0.00000000  39.47149000  115.62412736  0.00000000  
-51.24916304  -65.79277875  0.00000000  39.47148987  115.62412456  0.00000000  
-51.49183813  -65.79573426  0.00000000  39.47148981  115.62412174  0.00000000  
-51.75939093  -65.79386943  0.00000000  39.47148979  115.62411863  0.00000000  
-52.02770225  -65.78533228  0.00000000  39.47148983  115.62411551  0.00000000  
-52.27014010  -65.77274968  0.00000000  39.47148991  115.62411269  0.00000000  
-52.51340425  -65.75793422  0.00000000  39.47149001  115.62410986  0.00000000  
-52.75653283  -65.73423984  0.00000000  39.47149019  115.62410703  0.00000000  
-53.07174786  -65.69834359  0.00000000  39.47149047  115.62410336  0.00000000  
-53.31302049  -65.66579655  0.00000000  39.47149073  115.62410055  0.00000000  
-53.53108495  -65.63471399  0.00000000  39.47149098  115.62409801  0.00000000  
-53.77308220  -65.59327491  0.00000000  39.47149132  115.62409519  0.00000000  
-53.98841358  -65.55224297  0.00000000  39.47149166  115.62409268  0.00000000  
-54.22939812  -65.50082824  0.00000000  39.47149209  115.62408987  0.00000000  
-54.44543717  -65.44979439  0.00000000  39.47149252  115.62408735  0.00000000  
-54.65973888  -65.39767693  0.00000000  39.47149296  115.62408485  0.00000000  
-54.89971071  -65.33628655  0.00000000  39.47149348  115.62408205  0.00000000  
-55.11389380  -65.27640004  0.00000000  39.47149399  115.62407955  0.00000000  
-55.32713196  -65.21097734  0.00000000  39.47149455  115.62407706  0.00000000  
-55.53863280  -65.14447105  0.00000000  39.47149512  115.62407459  0.00000000  
-55.75180317  -65.07460889  0.00000000  39.47149572  115.62407210  0.00000000  
-55.96407946  -65.00254013  0.00000000  39.47149634  115.62406962  0.00000000  
-56.19850037  -64.91570166  0.00000000  39.47149709  115.62406688  0.00000000  
-56.43115005  -64.82555987  0.00000000  39.47149787  115.62406416  0.00000000  
-56.66369804  -64.72875889  0.00000000  39.47149871  115.62406144  0.00000000  
-56.86973269  -64.64235383  0.00000000  39.47149946  115.62405903  0.00000000  
-57.09701786  -64.53897246  0.00000000  39.47150036  115.62405637  0.00000000  
-57.30121348  -64.44482462  0.00000000  39.47150118  115.62405398  0.00000000  
-57.48139159  -64.35548398  0.00000000  39.47150196  115.62405187  0.00000000  
-57.72552466  -64.22853279  0.00000000  39.47150307  115.62404901  0.00000000  
-57.94314436  -64.11197752  0.00000000  39.47150409  115.62404646  0.00000000  
-58.13936101  -64.00240978  0.00000000  39.47150505  115.62404416  0.00000000  
-58.35514170  -63.87811173  0.00000000  39.47150614  115.62404163  0.00000000  
-58.54607858  -63.76085374  0.00000000  39.47150717  115.62403939  0.00000000  
-58.73617221  -63.64471875  0.00000000  39.47150819  115.62403716  0.00000000  
-58.94404171  -63.50944026  0.00000000  39.47150938  115.62403472  0.00000000  
-59.13059289  -63.38669862  0.00000000  39.47151046  115.62403253  0.00000000  
-59.33405975  -63.24482661  0.00000000  39.47151171  115.62403014  0.00000000  
-59.51622524  -63.11660132  0.00000000  39.47151284  115.62402800  0.00000000  
-59.71700983  -62.96810953  0.00000000  39.47151415  115.62402564  0.00000000  
-59.93390076  -62.80383010  0.00000000  39.47151560  115.62402309  0.00000000  
-60.16769042  -62.61931043  0.00000000  39.47151723  115.62402034  0.00000000  
-60.33841921  -62.47460792  0.00000000  39.47151851  115.62401833  0.00000000  
-60.52611452  -62.31410464  0.00000000  39.47151993  115.62401612  0.00000000  
-60.75113279  -62.11861767  0.00000000  39.47152166  115.62401347  0.00000000  
-60.93184489  -61.95156027  0.00000000  39.47152314  115.62401134  0.00000000  
-61.10911623  -61.78455541  0.00000000  39.47152462  115.62400925  0.00000000  
-61.28721385  -61.61531768  0.00000000  39.47152612  115.62400715  0.00000000  
-61.51175756  -61.38875453  0.00000000  39.47152813  115.62400450  0.00000000  
-61.68374910  -61.21405942  0.00000000  39.47152968  115.62400247  0.00000000  
-61.83528253  -61.05188803  0.00000000  39.47153112  115.62400068  0.00000000  
-62.00206209  -60.87394214  0.00000000  39.47153270  115.62399871  0.00000000  
-62.21699115  -60.63753468  0.00000000  39.47153480  115.62399617  0.00000000  
-62.37849092  -60.45189854  0.00000000  39.47153645  115.62399426  0.00000000  
-62.52307502  -60.28539277  0.00000000  39.47153793  115.62399255  0.00000000  
-62.68545192  -60.10085335  0.00000000  39.47153957  115.62399063  0.00000000  
-62.83824810  -59.90868938  0.00000000  39.47154128  115.62398882  0.00000000  
-62.99450197  -59.71758272  0.00000000  39.47154298  115.62398697  0.00000000  
-63.13301388  -59.54783929  0.00000000  39.47154449  115.62398533  0.00000000  
-63.26717399  -59.37483194  0.00000000  39.47154603  115.62398374  0.00000000  
-63.40480875  -59.20399178  0.00000000  39.47154755  115.62398211  0.00000000  
-63.57372816  -58.99715000  0.00000000  39.47154939  115.62398011  0.00000000  
-63.70530769  -58.82418205  0.00000000  39.47155093  115.62397855  0.00000000  
-63.84120510  -58.65225829  0.00000000  39.47155246  115.62397694  0.00000000  
-63.99057742  -58.46125669  0.00000000  39.47155416  115.62397517  0.00000000  
-64.12212303  -58.28606900  0.00000000  39.47155572  115.62397361  0.00000000  
-64.25623225  -58.10973205  0.00000000  39.47155729  115.62397202  0.00000000  
-64.40295619  -57.91433039  0.00000000  39.47155903  115.62397028  0.00000000  
-64.55138355  -57.71779260  0.00000000  39.47156078  115.62396852  0.00000000  
-64.68375544  -57.54037205  0.00000000  39.47156236  115.62396695  0.00000000  
-64.84560684  -57.32142683  0.00000000  39.47156431  115.62396503  0.00000000  
-64.99054259  -57.12161199  0.00000000  39.47156609  115.62396331  0.00000000  
-65.12116017  -56.94199797  0.00000000  39.47156769  115.62396176  0.00000000  
-65.26521876  -56.74108639  0.00000000  39.47156948  115.62396005  0.00000000  
-65.39666263  -56.55923950  0.00000000  39.47157110  115.62395849  0.00000000  
-65.53898388  -56.35724432  0.00000000  39.47157290  115.62395680  0.00000000  
-65.68128818  -56.15413928  0.00000000  39.47157471  115.62395511  0.00000000  
-65.85140246  -55.91286543  0.00000000  39.47157686  115.62395309  0.00000000  
-65.99198636  -55.70978665  0.00000000  39.47157867  115.62395142  0.00000000  
-66.11740887  -55.52803169  0.00000000  39.47158029  115.62394993  0.00000000  
-66.25800971  -55.32606277  0.00000000  39.47158209  115.62394826  0.00000000  
-66.38344916  -55.14541768  0.00000000  39.47158370  115.62394677  0.00000000  
-66.51148611  -54.96584304  0.00000000  39.47158530  115.62394525  0.00000000  
-66.66554488  -54.74368641  0.00000000  39.47158728  115.62394342  0.00000000  
-66.80698893  -54.54059448  0.00000000  39.47158909  115.62394174  0.00000000  
-66.97452257  -54.29936001  0.00000000  39.47159124  115.62393975  0.00000000  
-67.11424622  -54.09629434  0.00000000  39.47159305  115.62393809  0.00000000  
-67.25484700  -53.89432540  0.00000000  39.47159485  115.62393642  0.00000000  
-67.39543083  -53.69124659  0.00000000  39.47159666  115.62393475  0.00000000  
-67.52426014  -53.50721934  0.00000000  39.47159830  115.62393322  0.00000000  
-67.66990339  -53.29740254  0.00000000  39.47160017  115.62393149  0.00000000  
-67.78606713  -53.12911040  0.00000000  39.47160167  115.62393011  0.00000000  
-67.95193118  -52.89123177  0.00000000  39.47160379  115.62392814  0.00000000  
-68.08917590  -52.69486467  0.00000000  39.47160554  115.62392651  0.00000000  
-68.22721302  -52.49404498  0.00000000  39.47160733  115.62392487  0.00000000  
-68.36697050  -52.29319901  0.00000000  39.47160912  115.62392321  0.00000000  
-68.54037283  -52.04188379  0.00000000  39.47161136  115.62392115  0.00000000  
-68.66576132  -51.85790906  0.00000000  39.47161300  115.62391966  0.00000000  
-68.84332898  -51.59764925  0.00000000  39.47161532  115.62391755  0.00000000  
-68.98892132  -51.38450283  0.00000000  39.47161722  115.62391582  0.00000000  
-69.15213693  -51.14222412  0.00000000  39.47161938  115.62391388  0.00000000  
-69.31621273  -50.89993227  0.00000000  39.47162154  115.62391193  0.00000000  
-69.44827931  -50.70253410  0.00000000  39.47162330  115.62391036  0.00000000  
-69.59798611  -50.47711349  0.00000000  39.47162531  115.62390858  0.00000000  
-69.77961737  -50.20124990  0.00000000  39.47162777  115.62390642  0.00000000  
-69.94354058  -49.94896927  0.00000000  39.47163002  115.62390447  0.00000000  
-70.07381896  -49.74715790  0.00000000  39.47163182  115.62390292  0.00000000  
-70.20495752  -49.54533339  0.00000000  39.47163362  115.62390136  0.00000000  
-70.31752786  -49.36710499  0.00000000  39.47163521  115.62390002  0.00000000  
-70.44691213  -49.16308702  0.00000000  39.47163703  115.62389848  0.00000000  
-70.59138996  -48.93330576  0.00000000  39.47163908  115.62389676  0.00000000  
-70.75010115  -48.67777434  0.00000000  39.47164136  115.62389487  0.00000000  
-70.87601076  -48.47158918  0.00000000  39.47164320  115.62389337  0.00000000  
-71.03126423  -48.21500043  0.00000000  39.47164549  115.62389152  0.00000000  
-71.18476342  -47.95621823  0.00000000  39.47164780  115.62388969  0.00000000  
-71.30721530  -47.74897574  0.00000000  39.47164965  115.62388823  0.00000000  
-71.41543380  -47.56748341  0.00000000  39.47165127  115.62388694  0.00000000  
-71.54952153  -47.33342031  0.00000000  39.47165336  115.62388534  0.00000000  
-71.68532962  -47.09933093  0.00000000  39.47165545  115.62388372  0.00000000  
-71.82026056  -46.86414483  0.00000000  39.47165755  115.62388211  0.00000000  
-71.96595021  -46.60104137  0.00000000  39.47165990  115.62388037  0.00000000  
-72.11250005  -46.33792478  0.00000000  39.47166225  115.62387862  0.00000000  
-72.22887972  -46.12744465  0.00000000  39.47166413  115.62387723  0.00000000  
-72.35775542  -45.89013075  0.00000000  39.47166625  115.62387569  0.00000000  
-72.50084753  -45.62595684  0.00000000  39.47166861  115.62387398  0.00000000  
-72.62882912  -45.38643635  0.00000000  39.47167075  115.62387245  0.00000000  
-72.76842962  -45.11898538  0.00000000  39.47167314  115.62387078  0.00000000  
-72.89297045  -44.87951743  0.00000000  39.47167528  115.62386929  0.00000000  
-73.01924860  -44.64113307  0.00000000  39.47167741  115.62386778  0.00000000  
-73.15883211  -44.37257223  0.00000000  39.47167981  115.62386611  0.00000000  
-73.25318584  -44.18463088  0.00000000  39.47168149  115.62386498  0.00000000  
-73.34841669  -43.99778624  0.00000000  39.47168316  115.62386384  0.00000000  
-73.48627981  -43.72925167  0.00000000  39.47168556  115.62386219  0.00000000  
-73.59398974  -43.51446342  0.00000000  39.47168748  115.62386090  0.00000000  
-73.68662306  -43.32654832  0.00000000  39.47168916  115.62385979  0.00000000  
-73.78099371  -43.13971682  0.00000000  39.47169083  115.62385866  0.00000000  
